,Nombre,diagnostico,Id_Estado_Activo,time
916,S5-Ventilador 71 M1," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de rodamientos, especialmente en el lado polea. Existe una mejoría del comportamiento posiblemente asociada a las condiciones de RPM en el momento de la medida.",2.0,2019-12-03
948,S5-Ventilador 73 M1, Ventilador: Se detectan síntomas de una posible degradación de rodamientos. Los niveles en mm/s están por encima de la normalidad posiblemente motivado por una condición de una amplificación estructural.,3.0,2019-12-03
803,S4-Ventilador 76 M1," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación de los rodamientos del ventilador.",3.0,2019-12-03
395,S2-Ventilador M33," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.",2.0,2019-12-03
90,S1-Ventilador M20," Motor: Activo en buen estado. 
 Ventilador: Se mantienen las amplitudes de las medidas en aceleración asociadas a una degradación de rodamientos.",2.0,2019-12-03
929,S5-Ventilador 72 M1, Ventilador: Se detecta una mejoría del comportamiento de las medidas en mm/s posiblemente asociadas a las condiciones de RPM. Las medidas en aceleración mantienen los síntomas de una posible degradación de rodamientos.,2.0,2019-12-03
380,S2-Ventilador M30, Conjunto: Niveles de vibración por encima de la normalidad asociados a una posible condición de amplificación estructural.,2.0,2019-12-03
122,S1-Ventilador M26, Ventilador: Posible degradación de los rodamientos de la cañonera.,3.0,2019-12-03
140,S1-Ventilador M29," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de pasadas inspecciones posiblemente asociado a una amplificación estructural",1.0,2019-12-03
819,S4-Ventilador 77 M2," Motor: Activo en buen estado. 
 Ventilador: Ventilador: El comportamiento se mantiene estable respecto a anteriores inspecciones, posiblemente asociado a una amplificación estructural.",1.0,2019-12-03
219,S1-Ventilador M42," Motor: Activo en buen estado. 
 Ventilador: Se mantienen las amplitudes de las medidas en aceleración asociadas a una degradación de rodamientos.",2.0,2019-12-03
642,S3-Ventilador M36," Motor: Activo en buen estado.
 Ventilador: Se detectan síntomas de una posible degradación del rodamiento opuesto a polea.",2.0,2019-12-03
594,S3-Ventilador M27, Ventilador: Se detectan síntomas de una posible degradación de rodamientos.,3.0,2019-12-03
352,S2-Ventilador M24," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de pasadas inspecciones.",1.0,2019-12-03
526,S3-Ventilador M14," Motor: Se detectan síntomas de una posible degradación del rodamiento lado polea.
 Ventilador: Activo en buen estado.",2.0,2019-12-03
194,S1-Ventilador M38," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.  Se mantienen los niveles por encima de la normalidad posiblemente motivado a una condición de amplificación estructural.",1.0,2019-12-03
759,S4-Ventilador 71 M2,"  Motor: Se detectan síntomas de una degradación avanzada de rodamientos.
  Ventilador: Activo en buen estado.",3.0,2019-12-03
150,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Se mantienen las amplitudes de las medidas en aceleración asociadas a una degradación de rodamientos.",2.0,2019-12-03
825,S4-Ventilador 78 M1," Motor: Activo en buen estado.
 Ventilador:  Se mantienen lo síntomas de una posible degradación de las condiciones mecánicas en un estado inicial. ",2.0,2019-12-03
555,S3-Ventilador M20," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. Se mantienen los síntomas de una posible amplificación estructural.",1.0,2019-12-03
236,S1-Ventilador Extracción M37," Motor: Activo en buen estado. 
 Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.",2.0,2020-02-10
312,S2-Ventilador M15," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
949,S5-Ventilador 73 M1, Conjunto: Niveles de vibración por encima de la normalidad posiblemente asociado a una amplificación estructural.,3.0,2020-02-10
177,S1-Ventilador M35," Motor: Activo en buen estado. 
 Ventilador: Descienden los valores asociados a la actividad de los rodamientos.",2.0,2020-02-10
4,S1-Ventilador M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
169,S1-Ventilador M33," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.",1.0,2020-02-10
61,S1-Ventilador M14," Motor: Descenso de los valores anteriormente detectados.
 Ventilador: Activo en buen estado.",2.0,2020-02-10
82,S1-Ventilador M18," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
220,S1-Ventilador M42," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.",2.0,2020-02-10
318,S2-Ventilador M17," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
151,S1-Ventilador M30," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.",1.0,2020-02-10
324,S2-Ventilador M18," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
330,S2-Ventilador M20," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.",2.0,2020-02-10
161,S1-Ventilador M32," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.",1.0,2020-02-10
337,S2-Ventilador M21," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.",1.0,2020-02-10
114,S1-Ventilador M24," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
345,S2-Ventilador M23," Motor: Activo en buen estado. 
 Ventilador: Posible condición inadecuada de lubricación.",2.0,2020-02-10
305,S2-Ventilador M14," Motor: Activo en buen estado.
 Ventilador: Degradación incipiente de las condiciones mecánicas.",2.0,2020-02-10
299,S2-Ventilador M12," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
141,S1-Ventilador M29," Motor: Activo en buen estado.
 Ventilador: Degradación incipiente de las condiciones mecánicas.",2.0,2020-02-10
205,S1-Ventilador M39," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
99,S1-Ventilador M21," Motor: Activo en buen estado. 
 Ventilador: Degradación de las condiciones mecánicas de los rodamientos.",3.0,2020-02-10
243,S1-Ventilador Extracción M19," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
250,S1-Ventilador Extracción M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
106,S1-Ventilador M23," Motor: Activo en buen estado.
 Ventilador: Degradación mecánica de los rodamientos",2.0,2020-02-10
132,S1-Ventilador M27," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ",1.0,2020-02-10
257,S2-Ventilador M2," Motor: Activo en buen estado.
 Ventilador: Degradación de las condiciones mecánicas de los rodamientos.",3.0,2020-02-10
263,S2-Ventilador M3," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
123,S1-Ventilador M26," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.",2.0,2020-02-10
269,S2-Ventilador M5," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
195,S1-Ventilador M38," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.",1.0,2020-02-10
68,S1-Ventilador M15," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
213,S1-Ventilador M41," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
275,S2-Ventilador M6," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
281,S2-Ventilador M8," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
287,S2-Ventilador M9," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
187,S1-Ventilador M36," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
227,S1-Ventilador Extracción M40," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
293,S2-Ventilador M11," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
75,S1-Ventilador M17," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
810,S4-Ventilador 76 M2," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación incipiente en el rodamiento lado polea.",2.0,2020-02-10
360,S2-Ventilador M26," Motor: Activo en buen estado.
 Ventilador: Se detectan indicios de una posible degradación incipiente del rodamiento lado polea. Sin cambios significativos.",2.0,2020-02-10
556,S3-Ventilador M20," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
563,S3-Ventilador M21," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
25,S1-Ventilador M6," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
571,S3-Ventilador M23," Motor: Activo en buen estado.
 Ventilador: Posibles condiciones inadecuadas de lubricación de la cañonera. ",2.0,2020-02-10
579,S3-Ventilador M24," Motor: Activo en buen estado. 
 Ventilador: Se mantiene el comportamiento de pasadas inspecciones.",1.0,2020-02-10
587,S3-Ventilador M26," Motor: Activo en buen estado. 
 Ventilador: Posibles condiciones de lubricación inadecuada de la cañonera",2.0,2020-02-10
595,S3-Ventilador M27," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
603,S3-Ventilador M29," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
610,S3-Ventilador M30," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
617,S3-Ventilador M32," Motor: Activo en buen estado.
 Ventilador: Degradación mecánica incipiente en el lado ventilador.",2.0,2020-02-10
625,S3-Ventilador M33," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.",1.0,2020-02-10
91,S1-Ventilador M20," Motor: Activo en buen estado. 
 Ventilador: Se mantienen las amplitudes de las medidas en aceleración asociadas a una degradación de rodamientos.",2.0,2020-02-10
18,S1-Ventilador M5," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
634,S3-Ventilador M35," Motor: Activo en buen estado. 
 Ventilador: Aumento moderado de las amplitudes en los indicadores de degradación de rodamientos.",2.0,2020-02-10
643,S3-Ventilador M36," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de degradación mecánica incipiente en la cañonera.",2.0,2020-02-10
653,S3-Ventilador M38," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
661,S3-Ventilador M39," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. ",1.0,2020-02-10
668,S3-Ventilador M41," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
675,S3-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
683,S3-Ventilador Extracción M40," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado.",1.0,2020-02-10
11,S1-Ventilador M3," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
690,S3-Ventilador Extracción M37," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
698,S3-Ventilador Extracción M19," Motor: Impactos en el rodamiento del lado acoplado.
 Ventilador: Activo en buen estado.",2.0,2020-02-10
705,S3-Ventilador Extracción M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
840,S4-Ventilador 79 M2," Motor: Activo en buen estado.
 Ventilador: Se mantienen las componentes posiblemente asociadas a una degradación de rodamientos.",1.0,2020-02-10
760,S4-Ventilador 71 M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
826,S4-Ventilador 78 M1," Motor: Activo en buen estado.
 Ventilador:  Se mantienen lo síntomas de una posible degradación de las condiciones mecánicas en un estado inicial. ",2.0,2020-02-10
820,S4-Ventilador 77 M2," Motor: Activo en buen estado. 
 Ventilador: Ventilador: El comportamiento se mantiene estable respecto a anteriores inspecciones, posiblemente asociado a una amplificación estructural.",1.0,2020-02-10
804,S4-Ventilador 76 M1," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación de los rodamientos del ventilador.",3.0,2020-02-10
541,S3-Ventilador M17," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
534,S3-Ventilador M15," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
527,S3-Ventilador M14," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
519,S3-Ventilador M12," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
54,S1-Ventilador M12," Motor: Degradación mecánica avanzada del rodamiento lado acoplado.
 Ventilador: Activo en buen estado.",3.0,2020-02-10
366,S2-Ventilador M27," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado",1.0,2020-02-10
372,S2-Ventilador M29," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. ",1.0,2020-02-10
381,S2-Ventilador M30, Conjunto: Niveles de vibración por encima de la normalidad asociados a una posible condición de amplificación estructural.,2.0,2020-02-10
930,S5-Ventilador 72 M1, Ventilador: Las medidas en aceleración mantienen los síntomas de una posible degradación de rodamientos. Existe un aumento en las medidas en mm/s posiblemente asociado a las condiciones de RPM.,2.0,2020-02-10
387,S2-Ventilador M32," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
396,S2-Ventilador M33," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación de rodamientos.",2.0,2020-02-10
404,S2-Ventilador M35, Ventilador: Aumentan los síntomas de la degradación de los rodamientos de la cañonera.,3.0,2020-02-10
411,S2-Ventilador M36," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de pasadas inspecciones.",1.0,2020-02-10
47,S1-Ventilador M11," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
417,S2-Ventilador M38," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
423,S2-Ventilador M39," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ",1.0,2020-02-10
430,S2-Ventilador M41," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
917,S5-Ventilador 71 M1," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación incipiente de rodamientos. No se detectan cambios significativos.",2.0,2020-02-10
353,S2-Ventilador M24," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. Se mantiene el comportamiento de pasadas inspecciones.",1.0,2020-02-10
438,S2-Ventilador M42," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
450,S2-Ventilador Extracción M37," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
910,S5-Ventilador 70 M2," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación de los rodamientos de la cañonera. Existe un aumento de las amplitudes.",2.0,2020-02-10
456,S2-Ventilador Extracción M19," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ",1.0,2020-02-10
40,S1-Ventilador M9," Motor: Activo en buen estado.
 Ventilador: Se mantienen los síntomas de una posible degradación del rodamiento lado opuesto a polea.",2.0,2020-02-10
463,S2-Ventilador Extracción M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
470,S3-Ventilador M2," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
477,S3-Ventilador M3," Motor: Degradación incipiente en el rodamiento lado libre.
 Ventilador: Activo en buen estado.",2.0,2020-02-10
483,S3-Ventilador M5," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. ",1.0,2020-02-10
490,S3-Ventilador M6," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
497,S3-Ventilador M8," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
504,S3-Ventilador M9," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
894,S5-Ventilador 69 M1," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado. ",1.0,2020-02-10
512,S3-Ventilador M11," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
32,S1-Ventilador M8," Motor: Activo en buen estado.
 Ventilador: Activo en buen estado.",1.0,2020-02-10
444,S2-Ventilador Extracción M40," Motor: Activo en buen estado. 
 Ventilador: Activo en buen estado. ",1.0,2020-02-10
